"to","from","n"
"Jack.Nicolas.Christensen@dtaa.com","Helen.Brooke.Buchanan@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Herrod.Stewart.Monroe@dtaa.com",7
"Jack.Nicolas.Christensen@dtaa.com","Imani.Doris.Meyer@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Ira.Rooney.Franklin@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Jaime.Blaine.Robbins@dtaa.com",3
"Jack.Nicolas.Christensen@dtaa.com","Jane.Amela.Richards@dtaa.com",8
"Jack.Nicolas.Christensen@dtaa.com","Jane.Odessa.Mccullough@dtaa.com",3
"Jack.Nicolas.Christensen@dtaa.com","Jessamine.Zelenia.Alvarado@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Joan.Fiona.Mercer@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Kasper.Thomas.Shelton@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Kirk.Xanthus.Fleming@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Kitra.Montana.Henderson@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Laith.Dante.Forbes@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Macey.Colleen.Nash@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Mariam.Roary.Jacobs@dtaa.com",2
"Jack.Nicolas.Christensen@dtaa.com","Mohammad.Armando.Vega@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Nyssa.Zephr.Tyler@dtaa.com",2
"Jack.Nicolas.Christensen@dtaa.com","Sade.Beatrice.Day@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Taylor.Brady.House@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Thane.Chaney.Franklin@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Timon.Dane.Floyd@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Willa.Pearl.Kidd@dtaa.com",1
"Jack.Nicolas.Christensen@dtaa.com","Xander.Byron.Walter@dtaa.com",3
"Jack.Nicolas.Christensen@dtaa.com","Xena.Uma.Gibson@dtaa.com",6
"Jack.Nicolas.Christensen@dtaa.com","Yvonne.Desiree.Gutierrez@dtaa.com",2
"Jack.William.Atkinson@bellsouth.net","Darius.Eagan.Ingram@dtaa.com",1
"Jack.William.Delaney@juno.com","Blaine.Nora.Brown@dtaa.com",1
"Jack.William.Delaney@juno.com","Jerry.Vincent.Shepherd@dtaa.com",9
"Jack.William.Delaney@juno.com","Jolene.Martha.Blake@dtaa.com",1
"Jack.William.Delaney@juno.com","Kyra.Fiona.Bonner@dtaa.com",1
"Jack.William.Delaney@juno.com","Rhea.Lacey.Harmon@dtaa.com",14
"Jack.William.Delaney@juno.com","Robert.Herrod.Walter@dtaa.com",2
"Jackson.Dillon.Macdonald@verizon.net","Bree.Isabelle.Sweet@dtaa.com",1
"Jackson.Dillon.Macdonald@verizon.net","Oscar.Reece.Cote@dtaa.com",1
"Jackson.Fuller.Black@hotmail.com","Darius.Colt.Bowen@dtaa.com",3
"Jackson.John.Fleming@dtaa.com","Abigail.Rylee.Bean@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Adele.Jorden.Preston@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Aiko.Candace.Brock@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Ali.Cullen.Perry@dtaa.com",2
"Jackson.John.Fleming@dtaa.com","Amela.Hannah.Sweeney@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Ayanna.Yolanda.Nielsen@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Barry.Driscoll.Anthony@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Basil.Shad.Schwartz@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Beau.Nathan.Brown@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Beck.Colin.Dean@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Benedict.Noah.Foreman@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Bruce.Ezra.Santos@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Buffy.Meredith.Giles@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Carissa.September.Pena@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Chancellor.Cody.Douglas@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Chandler.Robert.Warner@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Chaney.Sean.Fuentes@dtaa.com",3
"Jackson.John.Fleming@dtaa.com","Chase.Lane.Booth@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Cynthia.Cheyenne.Melton@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Destiny.Kelsie.Fletcher@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Diana.Alea.Dominguez@dtaa.com",2
"Jackson.John.Fleming@dtaa.com","Genevieve.Rhoda.Barber@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Griffin.Erich.Underwood@dtaa.com",2
"Jackson.John.Fleming@dtaa.com","Guy.Quamar.Griffin@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Harrison.Alec.Mccormick@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Hashim.Kasper.Woodard@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Ina.Meredith.Burnett@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Jada.Quinn.Vang@dtaa.com",2
"Jackson.John.Fleming@dtaa.com","Jermaine.Clarke.Barnett@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Kadeem.Troy.Randolph@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Kai.Alexandra.Carroll@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Kelly.Hashim.Carr@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Laith.Arden.Gardner@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Miriam.Autumn.Acevedo@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Nolan.Elmo.Cherry@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Omar.Christopher.Calderon@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Pearl.Stella.Silva@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Quon.Rana.Flynn@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Ria.Alice.Rivas@dtaa.com",2
"Jackson.John.Fleming@dtaa.com","Sage.Hanae.Long@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Selma.Shana.Haley@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Simone.Amber.Owens@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Tara.Elizabeth.Chen@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Taylor.Hedley.Yates@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Tucker.Kenneth.Weeks@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Urielle.Alexis.Bartlett@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Walter.Moses.Noble@dtaa.com",2
"Jackson.John.Fleming@dtaa.com","Yen.Echo.Velez@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Yolanda.Quynn.Horne@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Zephr.Leslie.Wilder@dtaa.com",1
"Jackson.John.Fleming@dtaa.com","Zorita.Kylee.Carr@dtaa.com",1
"Jackson.Jonathan.Ashley@charter.net","Jelani.Malachi.Wagner@dtaa.com",26
"Jackson.Prescott.Mooney@dtaa.com","Amanda.Beatrice.Wall@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Austin.Stewart.Mccarthy@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Beverly.Cheryl.Sweet@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Britanney.Maile.Wallace@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Burton.Maxwell.Levy@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Denton.Thor.Espinoza@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Dorothy.Zenia.Odonnell@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Drake.Ivan.Mejia@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Edward.Plato.Parks@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Ella.Rhonda.Logan@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Evan.Bevis.Colon@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Ferris.Samuel.Weiss@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Fiona.Brianna.Reid@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Gemma.Charlotte.Bartlett@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Hall.Curran.Hood@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Hayes.Tobias.Mcdowell@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Hunter.Stephen.Slater@dtaa.com",8
"Jackson.Prescott.Mooney@dtaa.com","Ira.Rooney.Franklin@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Ivan.Beck.Spencer@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","James.Demetrius.Jacobson@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Jaquelyn.Rebekah.Valenzuela@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Jelani.Malachi.Wagner@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Jeremy.Logan.Hill@dtaa.com",2
"Jackson.Prescott.Mooney@dtaa.com","Levi.Keegan.Foley@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Lila.Brooke.Mann@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Lucas.Grady.Wyatt@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Marsden.Paul.Wong@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Maya.Iona.Huff@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Myra.Casey.Lambert@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Nicholas.Anthony.Dixon@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Ocean.Clementine.Long@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Octavius.Ulric.Sexton@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Odysseus.Plato.Reeves@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Ria.Hiroko.Barnes@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Rina.Charissa.Bean@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Ryder.Ivan.Bowers@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Sage.Chantale.Hunter@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Sybil.Eliana.Britt@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Tanisha.Chelsea.Preston@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Timothy.Deacon.Bates@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Warren.Louis.Mayo@dtaa.com",1
"Jackson.Prescott.Mooney@dtaa.com","Yeo.Xyla.Garner@dtaa.com",2
"Jackson.Prescott.Mooney@dtaa.com","Zoe.Jena.Williams@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Amber.Shannon.Sawyer@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Amethyst.Suki.Norris@dtaa.com",4
"Jackson.Theodore.Sharp@dtaa.com","Anthony.Reece.Mckay@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Armand.Norman.Oconnor@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Benedict.Noah.Foreman@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Bruno.Eric.Kim@dtaa.com",6
"Jackson.Theodore.Sharp@dtaa.com","Chantale.Brenda.Boone@dtaa.com",2
"Jackson.Theodore.Sharp@dtaa.com","Constance.Fiona.Bryan@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Cora.Maggy.Wise@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Daquan.Wing.Gutierrez@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Edward.Benjamin.Buck@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Emerald.Bree.Hart@dtaa.com",5
"Jackson.Theodore.Sharp@dtaa.com","Fay.Tatum.Pierce@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Ferris.Samuel.Weiss@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Flynn.Timothy.Tanner@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Grace.Victoria.Cummings@dtaa.com",2
"Jackson.Theodore.Sharp@dtaa.com","Hammett.Robert.Herrera@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Hope.Remedios.Andrews@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Ina.Karyn.Wilkerson@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Ivana.Cecilia.Patton@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Jessamine.Zelenia.Alvarado@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Joelle.Molly.Mccarty@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Judah.John.Barker@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Keaton.Avram.Whitley@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Kelly.Cade.Barnes@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Kevyn.Frances.Brennan@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Kirsten.Faith.Drake@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Lee.Yen.Frazier@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Lucy.Anika.Valenzuela@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Maxwell.Driscoll.Gross@dtaa.com",3
"Jackson.Theodore.Sharp@dtaa.com","McKenzie.Unity.Tran@dtaa.com",4
"Jackson.Theodore.Sharp@dtaa.com","Nelle.Jade.Mcdowell@dtaa.com",5
"Jackson.Theodore.Sharp@dtaa.com","Nelle.Sharon.Cherry@dtaa.com",4
"Jackson.Theodore.Sharp@dtaa.com","Noelani.Rebekah.Farmer@dtaa.com",2
"Jackson.Theodore.Sharp@dtaa.com","Nola.Rinah.Melton@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Palmer.Nathaniel.Church@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Porter.Hop.Livingston@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Quemby.Charity.Dudley@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Raphael.Jarrod.Hammond@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Robert.Herrod.Walter@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Rudyard.Talon.Hickman@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Ryder.Ivan.Bowers@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Sage.Chantale.Hunter@dtaa.com",2
"Jackson.Theodore.Sharp@dtaa.com","Sloane.Martha.Mcleod@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Stephen.Timothy.Waters@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Suki.Ginger.Estes@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Tanya.Wanda.Wise@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Wallace.Mannix.Deleon@dtaa.com",1
"Jackson.Theodore.Sharp@dtaa.com","Xavier.Owen.Huff@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Ahmed.Quinlan.Melton@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Allegra.Mia.Pierce@dtaa.com",12
"Jackson.Victor.Mays@dtaa.com","Amela.Libby.Bird@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Athena.Sylvia.Russo@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Benedict.Sebastian.Allen@dtaa.com",21
"Jackson.Victor.Mays@dtaa.com","Benjamin.Alec.Gutierrez@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Benjamin.Griffin.Mclaughlin@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Benjamin.Keith.Miranda@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Benjamin.Rahim.Crane@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Conan.Burton.Blackburn@dtaa.com",24
"Jackson.Victor.Mays@dtaa.com","Cruz.Benedict.Hale@dtaa.com",22
"Jackson.Victor.Mays@dtaa.com","Daniel.Phillip.Bauer@dtaa.com",24
"Jackson.Victor.Mays@dtaa.com","Delilah.Melissa.Boyer@dtaa.com",20
"Jackson.Victor.Mays@dtaa.com","Eden.Bernard.Strickland@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Emerald.Bree.Hart@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Fiona.Brianna.Reid@dtaa.com",16
"Jackson.Victor.Mays@dtaa.com","Gabriel.Camden.Joseph@dtaa.com",14
"Jackson.Victor.Mays@dtaa.com","Gareth.Galvin.Hendricks@dtaa.com",20
"Jackson.Victor.Mays@dtaa.com","Hakeem.Herman.Buck@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Halee.Autumn.Craft@dtaa.com",16
"Jackson.Victor.Mays@dtaa.com","Holmes.Troy.Burnett@dtaa.com",17
"Jackson.Victor.Mays@dtaa.com","Howard.Jonathan.Contreras@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Hu.William.Tyson@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Ivan.Tanek.Garrison@dtaa.com",19
"Jackson.Victor.Mays@dtaa.com","Jaden.Alisa.Waller@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Jakeem.Leonard.Clark@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Jennifer.Teagan.Colon@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Jerome.Alec.Wallace@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Kaitlin.Amity.Armstrong@dtaa.com",2
"Jackson.Victor.Mays@dtaa.com","Kirsten.Nevada.Wilkerson@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Kitra.Jenette.Patel@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Lana.Uma.Alexander@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Libby.Bell.Willis@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Melissa.Ruby.Knight@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Mufutau.Kadeem.Dickson@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Nina.Justina.Goodman@dtaa.com",21
"Jackson.Victor.Mays@dtaa.com","Patricia.Tashya.Moran@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Quemby.Charity.Dudley@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Rebecca.Rhiannon.Battle@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Remedios.Hyacinth.Montgomery@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Rinah.Kiayada.Oconnor@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Sonia.Nerea.Love@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Suki.Mallory.Baker@dtaa.com",17
"Jackson.Victor.Mays@dtaa.com","Taylor.Brady.House@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Timothy.Deacon.Bates@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Walter.Moses.Noble@dtaa.com",1
"Jackson.Victor.Mays@dtaa.com","Yen.Echo.Velez@dtaa.com",1
"Jacob.Cade.Hawkins@juno.com","Brandon.Griffin.Pace@dtaa.com",21
"Jacob.Cade.Hawkins@juno.com","Gisela.Kelsie.Yates@dtaa.com",1
"Jacob.Cade.Hawkins@juno.com","Maya.Iona.Huff@dtaa.com",1
"Jacob.Cade.Hawkins@juno.com","Quintessa.Kaye.Walter@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Adele.Jorden.Preston@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Ahmed.Quinlan.Melton@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Anthony.Reece.Mckay@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Autumn.Sara.Snider@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Axel.Xerxes.Chapman@dtaa.com",49
"Jacob.Dennis.Briggs@dtaa.com","Benedict.Ivan.Rowe@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Blake.Noble.Terrell@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Cruz.Benedict.Hale@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Francesca.Kylie.Russo@dtaa.com",41
"Jacob.Dennis.Briggs@dtaa.com","Giacomo.Russell.Moreno@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Gloria.Naida.Young@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Graham.Neville.Davis@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Hakeem.Herman.Buck@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Hall.Curran.Hood@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Hanae.Kiayada.Holder@dtaa.com",27
"Jacob.Dennis.Briggs@dtaa.com","Holmes.Castor.Hanson@dtaa.com",29
"Jacob.Dennis.Briggs@dtaa.com","Ivana.Sasha.Blankenship@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Ivy.Hiroko.Sears@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Jonas.Blaine.Barr@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Kirsten.Nevada.Wilkerson@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Madeson.Chanda.Foley@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Mohammad.Armando.Vega@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Nicole.Quincy.Townsend@dtaa.com",44
"Jacob.Dennis.Briggs@dtaa.com","Ocean.Clementine.Long@dtaa.com",38
"Jacob.Dennis.Briggs@dtaa.com","Roth.Laith.Pena@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Suki.Ginger.Estes@dtaa.com",15
"Jacob.Dennis.Briggs@dtaa.com","Sybill.Savannah.Ellis@dtaa.com",28
"Jacob.Dennis.Briggs@dtaa.com","Tamekah.Jena.Raymond@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Tanek.Harding.Simpson@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Tucker.William.Mosley@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Wade.Castor.Cabrera@dtaa.com",1
"Jacob.Dennis.Briggs@dtaa.com","Warren.Louis.Mayo@dtaa.com",1
"Jacob.Nicholas.Todd@harris.com","Matthew.Lyle.Manning@dtaa.com",3
"Jacob.Nicholas.Todd@harris.com","Noah.Perry.Bolton@dtaa.com",1
"Jacob.Nicholas.Todd@harris.com","Tanya.Blaine.Ferrell@dtaa.com",10
"Jacob.Zeus.Stokes@verizon.net","Kaitlin.Amity.Armstrong@dtaa.com",10
"Jacob.Zeus.Stokes@verizon.net","Shellie.Medge.Jefferson@dtaa.com",4
"Jacob.Zeus.Stokes@verizon.net","Warren.Bruno.Yang@dtaa.com",1
"Jacqueline.Audra.Rosa@hp.com","Ebony.Sandra.Bush@dtaa.com",7
"Jacqueline.Audra.Rosa@hp.com","Marsden.Paul.Wong@dtaa.com",1
"Jacqueline.Audra.Rosa@hp.com","Ryder.Benjamin.Salas@dtaa.com",1
"Jacqueline.Audra.Rosa@hp.com","Yen.Echo.Velez@dtaa.com",1
"Jacqueline.Blossom.Hoffman@hotmail.com","William.Abel.Wiley@dtaa.com",1
"Jacqueline.Mollie.Vance@boeing.com","Guy.Quamar.Griffin@dtaa.com",1
"Jacqueline.Mollie.Vance@boeing.com","Sage.Hanae.Long@dtaa.com",7
"Jada.Jamalia.Kane@comcast.net","Lawrence.Mark.Harrington@dtaa.com",1
"Jada.Joan.Mack@bellsouth.net","Conan.Burton.Blackburn@dtaa.com",6
"Jada.Joan.Mack@bellsouth.net","Dorian.Samson.Randall@dtaa.com",2
"Jada.Joan.Mack@bellsouth.net","Raja.Holmes.Tyler@dtaa.com",1
"Jada.Martina.Holmes@verizon.net","Rebekah.Naomi.Russell@dtaa.com",1
"Jada.Natalie.Jacobson@juno.com","Ignatius.Randall.Webster@dtaa.com",1
"Jada.Natalie.Jacobson@juno.com","Jorden.Maris.Clemons@dtaa.com",6
"Jada.Quinn.Vang@dtaa.com","Aladdin.Mufutau.Finch@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Anika.Judith.Valentine@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Austin.Stewart.Mccarthy@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Benedict.Sebastian.Allen@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Brennan.Jesse.Carlson@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Britanney.Willa.Wallace@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Burton.Maxwell.Levy@dtaa.com",2
"Jada.Quinn.Vang@dtaa.com","Caesar.Tiger.Wells@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Cameran.Sheila.Conrad@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Castor.Cruz.Curtis@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Chancellor.Lee.Ratliff@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Constance.Fiona.Bryan@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Dante.Elmo.Weber@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Dennis.Carson.Mendoza@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Destiny.Hadassah.Mcclain@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Emerald.Camilla.Frazier@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Evelyn.Xena.Santana@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Fritz.Buckminster.Patton@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Howard.Jonathan.Contreras@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Ina.Karyn.Wilkerson@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","India.Rinah.Murphy@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Jasper.Lamar.Spence@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Jessamine.Zelenia.Alvarado@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Joy.Brynne.Reese@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Kevyn.Frances.Brennan@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Lavinia.Faith.Ratliff@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Morgan.Avye.Banks@dtaa.com",1
"Jada.Quinn.Vang@dtaa.com","Nicholas.Keane.Barlow@dtaa.com",1
